vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.0042,-20.7454,338.2349,191.9391,78.1430,49.5462,0.0009,0.0015,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0004,0.0002,0.0003,0.0001,0.0002,0.0001,0.0003,0.0004,0.0002,0.0001,0.0003,0.0008,0.0009,0.0004,0.0013
0.0038,-38.0006,540.6431,437.7725,115.1909,73.4157,0.0012,0.0014,0.0006,0.0009,0.0011,0.0004,0.0004,0.0004,0.0004,0.0005,0.0006,0.0005,0.0005,0.0010,0.0007,0.0008,0.0009,0.0007,0.0010,0.0008,0.0010,0.0006,0.0011,0.0015
0.0018,10.5754,242.2541,626.5779,62.4040,26.9423,0.0009,0.0010,0.0013,0.0014,0.0012,0.0007,0.0006,0.0008,0.0008,0.0008,0.0007,0.0005,0.0009,0.0010,0.0006,0.0006,0.0010,0.0010,0.0010,0.0010,0.0009,0.0005,0.0006,0.0011
0.0044,-31.8661,348.5962,440.3887,110.1578,70.0426,0.0012,0.0006,0.0002,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0004,0.0002,0.0004,0.0002,0.0002,0.0004,0.0002,0.0001,0.0003,0.0011,0.0010,0.0009,0.0014
0.0044,-20.0366,346.5893,439.7731,110.2263,73.8891,0.0008,0.0012,0.0003,0.0007,0.0003,0.0003,0.0002,0.0002,0.0002,0.0005,0.0005,0.0001,0.0002,0.0004,0.0004,0.0003,0.0004,0.0002,0.0001,0.0003,0.0011,0.0013,0.0014,0.0009
0.0014,-52.2674,174.1852,293.7676,91.1089,55.4755,0.0013,0.0008,0.0007,0.0007,0.0008,0.0003,0.0003,0.0004,0.0005,0.0006,0.0010,0.0006,0.0010,0.0013,0.0008,0.0006,0.0005,0.0005,0.0008,0.0006,0.0007,0.0006,0.0010,0.0013
0.0025,11.4614,539.4172,438.3154,109.6870,75.9379,0.0008,0.0013,0.0008,0.0004,0.0002,0.0002,0.0001,0.0001,0.0003,0.0002,0.0001,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0002,0.0003,0.0002,0.0006
0.0018,164.1577,234.5341,625.9580,45.8863,27.4908,0.0001,0.0001,0.0002,0.0006,0.0004,0.0005,0.0003,0.0003,0.0003,0.0002,0.0003,0.0003,0.0004,0.0013,0.0004,0.0007,0.0003,0.0002,0.0001,0.0001,0.0001,0.0000,0.0001,0.0005
0.0015,-35.4080,350.8905,291.5134,90.2609,53.7692,0.0011,0.0008,0.0006,0.0006,0.0006,0.0003,0.0004,0.0004,0.0004,0.0006,0.0008,0.0006,0.0007,0.0010,0.0006,0.0006,0.0004,0.0006,0.0006,0.0004,0.0006,0.0006,0.0010,0.0013
0.0025,-27.0951,485.1614,239.5434,99.3778,157.8267,0.0011,0.0007,0.0005,0.0003,0.0007,0.0003,0.0004,0.0005,0.0003,0.0004,0.0004,0.0004,0.0005,0.0004,0.0003,0.0008,0.0005,0.0004,0.0007,0.0004,0.0006,0.0005,0.0013,0.0009
0.0004,-165.0599,127.3650,434.9169,108.1408,69.6953,0.0010,0.0008,0.0007,0.0007,0.0007,0.0003,0.0005,0.0004,0.0007,0.0008,0.0012,0.0009,0.0009,0.0012,0.0009,0.0005,0.0005,0.0005,0.0005,0.0005,0.0007,0.0006,0.0008,0.0012
0.0006,-99.0128,175.8548,293.6180,96.1638,56.5223,0.0009,0.0008,0.0005,0.0006,0.0007,0.0003,0.0005,0.0004,0.0005,0.0007,0.0008,0.0008,0.0008,0.0011,0.0008,0.0006,0.0005,0.0005,0.0005,0.0005,0.0007,0.0006,0.0007,0.0012
0.0018,-38.0477,174.5206,293.6502,90.4073,55.2790,0.0012,0.0009,0.0006,0.0005,0.0005,0.0003,0.0004,0.0004,0.0004,0.0005,0.0006,0.0006,0.0006,0.0008,0.0007,0.0006,0.0004,0.0006,0.0005,0.0004,0.0007,0.0006,0.0009,0.0011
0.0038,-61.4916,239.7165,625.9055,61.4402,28.1718,0.0009,0.0007,0.0008,0.0007,0.0006,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002,0.0004,0.0006,0.0003,0.0003,0.0009,0.0012,0.0011,0.0009,0.0007,0.0007,0.0004,0.0004
0.0024,-12.2742,126.2430,435.9962,108.7117,73.4669,0.0006,0.0005,0.0005,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0012
0.0010,76.7331,235.8478,625.7140,50.5268,28.2592,0.0002,0.0002,0.0005,0.0011,0.0009,0.0009,0.0003,0.0003,0.0001,0.0001,0.0001,0.0000,0.0002,0.0007,0.0002,0.0011,0.0005,0.0006,0.0001,0.0001,0.0001,0.0000,0.0002,0.0003
0.0017,95.4639,235.9710,626.6936,48.6246,26.4070,0.0002,0.0001,0.0003,0.0009,0.0009,0.0010,0.0003,0.0003,0.0001,0.0002,0.0001,0.0001,0.0003,0.0011,0.0004,0.0005,0.0002,0.0002,0.0001,0.0001,0.0001,0.0000,0.0001,0.0004
0.0009,-40.7363,473.5220,189.0691,100.7462,46.8127,0.0006,0.0011,0.0006,0.0003,0.0006,0.0003,0.0005,0.0003,0.0004,0.0004,0.0006,0.0009,0.0006,0.0009,0.0006,0.0006,0.0004,0.0004,0.0005,0.0004,0.0006,0.0005,0.0009,0.0010
0.0008,-102.6194,540.2811,436.1721,110.3315,71.1779,0.0010,0.0008,0.0006,0.0005,0.0006,0.0003,0.0005,0.0003,0.0005,0.0005,0.0008,0.0009,0.0008,0.0010,0.0011,0.0006,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0008,0.0010
0.0030,-30.4965,338.4500,191.9573,77.9959,49.1369,0.0006,0.0006,0.0004,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0002,0.0001,0.0002,0.0003,0.0003,0.0003,0.0009,0.0004,0.0002,0.0011
