vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.0023,-65.2942,360.2859,164.9804,75.0502,47.0270,0.0014,0.0018,0.0014,0.0009,0.0004,0.0003,0.0003,0.0004,0.0006,0.0010,0.0013,0.0006,0.0012,0.0018,0.0009,0.0009,0.0005,0.0009,0.0013,0.0010,0.0009,0.0006,0.0011,0.0015
0.0031,11.3883,214.1633,254.9111,84.6385,50.4099,0.0007,0.0018,0.0007,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0003,0.0002,0.0006
0.0036,138.0030,235.5650,625.4049,48.4179,28.0378,0.0001,0.0002,0.0004,0.0011,0.0008,0.0007,0.0004,0.0009,0.0006,0.0005,0.0005,0.0006,0.0010,0.0017,0.0003,0.0007,0.0005,0.0003,0.0001,0.0001,0.0002,0.0000,0.0001,0.0006
0.0034,6.4562,506.5522,158.2646,80.4075,52.8700,0.0006,0.0017,0.0007,0.0005,0.0003,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0002,0.0002,0.0001,0.0001,0.0005,0.0002,0.0010
0.0016,-31.4289,213.4502,256.5078,87.0662,51.8720,0.0012,0.0013,0.0010,0.0005,0.0009,0.0003,0.0005,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0017,0.0008,0.0007,0.0004,0.0003,0.0006,0.0006,0.0007,0.0007,0.0011,0.0013
0.0035,-64.4551,245.0597,625.2678,68.1919,29.4702,0.0010,0.0007,0.0012,0.0014,0.0012,0.0001,0.0002,0.0001,0.0002,0.0005,0.0003,0.0006,0.0007,0.0011,0.0007,0.0006,0.0010,0.0017,0.0013,0.0006,0.0007,0.0008,0.0006,0.0006
0.0055,141.5477,248.4720,624.4634,77.8698,31.0039,0.0001,0.0004,0.0003,0.0003,0.0004,0.0002,0.0006,0.0010,0.0012,0.0006,0.0008,0.0010,0.0017,0.0010,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0003,0.0000,0.0000,0.0003
0.0033,-24.5553,213.9891,208.6548,96.5997,152.7147,0.0010,0.0011,0.0007,0.0003,0.0005,0.0002,0.0004,0.0003,0.0003,0.0003,0.0006,0.0006,0.0005,0.0005,0.0003,0.0011,0.0004,0.0003,0.0004,0.0005,0.0005,0.0005,0.0017,0.0015
0.0031,13.6997,506.6769,158.2874,80.4225,52.2234,0.0008,0.0017,0.0005,0.0004,0.0004,0.0003,0.0001,0.0002,0.0001,0.0002,0.0001,0.0004,0.0001,0.0002,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0007
0.0036,15.3136,571.0454,384.2711,100.4221,65.2596,0.0008,0.0017,0.0013,0.0007,0.0004,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0003,0.0002,0.0004,0.0004,0.0001,0.0002,0.0003,0.0001,0.0001,0.0003,0.0003,0.0003,0.0005
0.0036,0.0772,376.9160,386.7761,102.4904,68.1883,0.0009,0.0017,0.0006,0.0004,0.0003,0.0001,0.0001,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0003,0.0003,0.0002,0.0004,0.0001,0.0002,0.0001,0.0003,0.0006,0.0002,0.0011
0.0048,0.4690,377.4062,386.6649,102.4429,67.9222,0.0015,0.0011,0.0016,0.0007,0.0006,0.0001,0.0001,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0004,0.0002,0.0006,0.0003,0.0004,0.0002,0.0004,0.0006,0.0003,0.0010
0.0030,-22.8260,365.3186,211.7848,85.8492,148.5989,0.0008,0.0016,0.0006,0.0002,0.0005,0.0002,0.0005,0.0002,0.0003,0.0003,0.0004,0.0006,0.0004,0.0005,0.0004,0.0007,0.0005,0.0003,0.0003,0.0006,0.0006,0.0004,0.0011,0.0012
0.0023,13.4796,574.1849,383.6282,109.1653,70.4799,0.0011,0.0016,0.0013,0.0012,0.0006,0.0003,0.0005,0.0005,0.0005,0.0006,0.0010,0.0007,0.0007,0.0012,0.0006,0.0007,0.0005,0.0005,0.0005,0.0005,0.0005,0.0006,0.0009,0.0013
0.0009,18.5216,233.7269,161.6483,85.2109,46.7520,0.0005,0.0015,0.0005,0.0002,0.0004,0.0003,0.0006,0.0003,0.0005,0.0005,0.0005,0.0009,0.0004,0.0006,0.0004,0.0006,0.0003,0.0002,0.0003,0.0004,0.0006,0.0004,0.0006,0.0008
0.0017,-12.0282,362.2479,163.5739,79.7014,42.5183,0.0006,0.0015,0.0005,0.0002,0.0004,0.0004,0.0005,0.0003,0.0004,0.0004,0.0004,0.0008,0.0004,0.0005,0.0004,0.0007,0.0004,0.0003,0.0003,0.0004,0.0006,0.0004,0.0008,0.0011
0.0039,-1.8333,361.1802,166.6795,72.7951,43.8531,0.0015,0.0014,0.0009,0.0005,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0003,0.0001,0.0004,0.0004,0.0002,0.0001,0.0004,0.0005,0.0003,0.0008
0.0023,-19.7231,215.6317,161.4236,99.6304,49.7296,0.0007,0.0015,0.0005,0.0005,0.0009,0.0003,0.0005,0.0003,0.0003,0.0003,0.0007,0.0004,0.0006,0.0010,0.0006,0.0008,0.0004,0.0003,0.0005,0.0005,0.0005,0.0007,0.0011,0.0014
0.0030,12.6799,506.1726,156.7434,78.4914,48.1686,0.0007,0.0014,0.0008,0.0006,0.0003,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0004,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001,0.0003,0.0004,0.0002,0.0004
